Temps,Deplacement
0.129879202576532,2.70672127527502e-06
0.13048525006868,5.84788375337347e-06
0.131683931222619,-1.03357739696255e-05
0.132083533363028,-4.11840733948942e-06
0.13227665979756,-4.81977898237564e-06
0.132882719963048,4.68588815260498e-06
0.134081400117893,-5.74074048802202e-06
0.13448103305326,1.05538987606871e-05
0.134674125857014,2.00827420518359e-06
0.135280149312817,4.93613982842908e-06
0.136478791896056,-9.31868237753786e-06
0.136878371956902,-4.87512286653636e-06
0.137071498954151,-3.48958030098828e-06
0.137677489942868,-6.02806539894945e-06
0.138876219158323,8.44092849122702e-06
0.139275715841927,-6.96158875682441e-06
0.139468848498927,-3.12299164087451e-06
0.140074860596367,2.91364666772863e-06
0.141273480306621,-5.29928299305179e-06
0.141673038293537,-2.62864726768949e-06
0.14186613928393,-6.12004573440122e-06
0.142472109792585,-7.94102562625358e-06
0.143670773787057,1.47096676423451e-06
0.144070293769368,-3.81331203978769e-06
0.144263430001837,2.9018105341045e-06
0.144869404353607,5.13062099973746e-06
0.146068009906479,5.24311035071408e-06
0.146467527721309,1.39661399726587e-06
0.146660637353704,2.10937994935144e-06
0.147266622481853,1.02051748603312e-05
0.148465177090442,2.98250532555779e-06
0.148864676178483,-3.76666626238778e-06
0.149057819407842,6.72176912479234e-06
0.149663697006358,-1.03248905599137e-05
0.150862319794465,6.34058474503776e-06
0.151261815147086,6.18011436704736e-07
0.151454898660394,-3.57643528368666e-06
0.152060881226726,9.93261011332669e-06
0.153259409310117,7.79191826641855e-06
0.153658883840903,-1.382854968329e-06
0.153851988225052,8.62758893884289e-07
0.154457888836372,-4.06816996489835e-06
0.155656384448127,-8.70355427403629e-06
0.156055942343202,5.97908529179346e-06
0.156249004495609,-1.87590934412278e-06
0.15685489508108,-6.3930953522144e-06
0.158053418264484,2.21567417674609e-06
0.158452901641654,-6.29243046359225e-07
0.1586459693651,-6.05468388537095e-06
0.159251896339987,2.00868040160491e-06
0.160450378389029,5.8515805804045e-06
0.160849823862459,-4.92380095875353e-06
0.161042919378076,-2.09467464239653e-06
0.161648785110377,-7.04346193307946e-06
0.16284724073827,-4.11019932040616e-06
0.163246755765408,5.35252206935899e-06
0.163439782206418,-8.95631824083786e-06
0.164045690237559,2.24666400776587e-07
0.16524409439314,-4.31897790453846e-06
0.165643571805763,-2.71120962002646e-06
0.16583667323235,3.6061400287107e-06
0.166442559924226,1.02347600531274e-05
0.167640912366332,-1.84961380283366e-06
0.168040361742548,-5.58630263508232e-06
0.168233480811984,6.32548251321153e-06
0.168839316606785,2.65275294378686e-06
0.170037692423345,2.71155442774774e-06
0.170437100681554,-9.7993164364221e-06
0.170630198799815,-2.410618956267e-06
0.17123603651131,-2.53977663413862e-06
0.17243443905637,1.05416445866945e-05
0.172833874587944,7.1857169223609e-06
0.173026933579684,5.28624809545139e-06
0.173632711458283,-7.48775384882023e-06
0.174831062482585,-1.89781330571407e-06
0.175230516854897,1.6906227389331e-06
0.17542355043661,-5.90145010995911e-06
0.176029351491214,-9.55876568478446e-06
0.177227660309647,-9.01882810940753e-06
0.177627160379846,8.55532303660523e-06
0.177820157469579,-7.63498568870027e-06
0.178425953031006,-9.69167840651216e-06
0.179624269305856,-1.18202080784857e-06
0.180023721692038,5.89576921547511e-06
0.18021678065592,6.89615536818645e-06
0.180822570594057,6.40593058997233e-06
0.182020842862937,9.39298100099029e-06
0.182420261359225,9.59047197909901e-06
0.182613238771233,-9.82154765864477e-06
0.18321909488232,1.00782012033008e-05
0.184417272741258,-5.6732300239503e-06
0.184816699474806,-1.31133345006263e-06
0.18500975209006,-3.74738895319805e-08
0.185615506817784,-3.67830236995304e-06
0.186813739542649,9.69295452720734e-07
0.187213124158242,-3.70699604589439e-06
0.187406151119151,-8.19055713412124e-06
0.188011973102921,8.84297722150045e-06
0.189210157654128,6.87375685057405e-06
0.189609558788783,8.53324163551501e-06
0.189802598732995,8.42267709063159e-06
0.190408297792329,-3.73366094811833e-06
0.191606483214063,5.38878596217428e-07
0.192005892091129,6.23296677462019e-06
0.192198908912215,1.02831679538428e-06
0.192804675939681,9.73333239844613e-06
0.194002776980459,-2.10564692366221e-06
0.194402133742999,-8.07177806394172e-06
0.194595169234394,-7.41225448472753e-06
0.195200953447235,8.83908082922934e-06
0.196399014962651,-7.35090047196306e-06
0.196798421587524,1.76168624424338e-06
0.196991458787618,3.8380563153467e-06
0.197597191170628,9.53921367044658e-06
0.198795222138384,-8.64816843320364e-06
0.199194594793203,-6.43862968234305e-06
0.199387627706939,-4.51745456203897e-06
0.199993336592728,-1.93780636060764e-06
0.201191448338015,7.06864140709484e-06
0.201590785930339,2.08834122818437e-06
0.201783770287349,-7.75437479064278e-06
0.202389469603696,-4.64432472297604e-06
0.203587532571563,-2.41591185248345e-06
0.203986871187818,-5.12369341761957e-06
0.204179926763954,4.67763812909306e-06
0.204785578262956,-1.71167822064272e-06
0.205983603794303,-3.28791396589053e-06
0.206382932390225,-6.61933174649944e-06
0.206575947957803,-6.34072232169707e-06
0.207181615038126,-5.60480518513506e-06
0.208379644245117,-2.05166390269555e-07
0.208778979430721,1.95403669133183e-07
0.208971987027206,-6.47695627665326e-07
0.209577661195798,4.98642788109084e-06
0.210775639193425,2.96890396039176e-06
0.211174963235897,2.4512136667996e-06
0.211367927574883,-8.76728721851606e-06
0.211973572089393,-7.87044418301996e-06
0.213171580868012,4.19565557887226e-06
0.213570913805344,8.01443559381352e-06
0.213763902188519,4.06976189449919e-06
0.214369511037378,-1.34746188433404e-06
0.215567453399539,-6.874716799533e-07
0.215966791509578,6.49167609587427e-06
0.216159742346843,-6.33108814419584e-06
0.216765404099544,5.16474556649086e-06
0.217963298527,-7.35214633687083e-07
0.218362595649819,-2.30142633603239e-06
0.218555613619049,3.44981900748566e-06
0.219161226616428,5.19831442783354e-06
0.220359081917346,-4.95221310786958e-06
0.220758400550538,1.12648186015851e-06
0.220951395893022,1.91211431337679e-06
0.221556970880776,-3.26913535156868e-06
0.222754859157133,1.23907024632888e-06
0.223154123514739,-4.91324885242606e-06
0.223347126532299,-1.14632931355949e-06
0.223952735271174,5.56281101535546e-06
0.225150555531253,-1.75705848957234e-06
0.225549801604391,-1.07015593619711e-05
0.225742864524468,9.74452088046425e-06
0.22634839119329,-2.03242186653947e-06
0.227546248309749,6.32425936313451e-06
0.227945505503827,2.29975292391426e-06
0.228138487836328,2.57825043061695e-06
0.228744053646365,4.10536502815954e-06
0.229941850413631,2.64380201657566e-06
0.230341089460746,-4.13711727124734e-06
0.230534070670664,-3.18480669708159e-06
0.231139629393879,-4.78140581268661e-07
0.232337399181802,-3.00632321184881e-06
0.23273668596183,4.73554849158649e-06
0.23292965902278,4.51873919163495e-06
0.23353520791909,7.68619804594346e-06
0.234732966225832,8.15615835653571e-06
0.235132199314626,3.81857805742277e-06
0.235325175965622,5.51159032932678e-06
0.235930657837745,-5.8628313706791e-06
0.237128434149907,5.33905540661426e-06
0.237527620421789,-9.2754732254207e-06
0.237720651575297,7.68155281123775e-06
0.238326124214104,-3.07700987550675e-06
0.239523825400851,-5.57128691013023e-06
0.239923063820119,-4.50478641145089e-06
0.240116057587356,3.61417609115885e-06
0.240721559706844,3.6261139229303e-06
0.241919212359494,-5.59010299535805e-06
0.242318496183876,9.38940862230121e-06
0.242511438197147,4.90117515724791e-06
0.2431169470084,9.70614669093524e-06
0.244314603091046,7.39814850260233e-06
0.244713783917998,-2.63663015754455e-06
0.244906739385813,-2.62764907107969e-06
0.245512246737098,4.83201586425875e-06
0.246709837176856,-8.68688099114378e-06
0.24710909294537,2.93929717668672e-06
0.247302053878654,5.3499735546286e-06
0.247907465283709,-9.32117264440825e-06
0.249105142811535,6.01271558136456e-06
0.249504363984323,1.05666338738045e-05
0.249697292901486,5.54677925635952e-06
0.250302765781086,1.00389488351828e-05
0.251500332206735,2.23623602783041e-06
0.251899532452932,3.30322826266656e-06
0.252092435145905,-7.62813960914198e-06
0.252697886116226,-5.84611578380075e-06
0.253895491015057,2.45126486443263e-06
0.254294662475405,-2.03064380491438e-06
0.254487605838468,-1.32525743759827e-06
0.255093063663143,5.29209754880268e-06
0.256290623386587,7.74606494030074e-06
0.256689739615459,-9.22271522100512e-06
0.256882731928145,5.29183590684656e-06
0.257488139242725,1.69561872810752e-06
0.258685669206593,2.34966345893871e-06
0.25908480736062,-6.86519363652902e-06
0.259277733780448,-8.66904032483157e-06
0.259883196122197,5.2075445851393e-06
0.261080660026959,-5.4617198246706e-06
0.261479816655528,-7.82773717662286e-06
0.261672770332879,-1.51290415812491e-06
0.26227817959287,1.47484504078106e-06
0.26347563109969,-6.44050681926071e-06
0.263874814806087,2.99575364356572e-07
0.264067709476883,-7.89823673595928e-06
0.264673143162313,4.5343198989878e-06
0.265870619118872,9.03992740613901e-06
0.266269705552776,-7.73778914056392e-06
0.266462686744961,7.73145948451354e-06
0.26706805291946,5.4887989395778e-06
0.268265490851132,6.02455876825812e-06
0.268664631319749,5.42524416496144e-06
0.268857533516861,1.13712425865754e-06
0.269462921728905,7.71269284413276e-06
0.270660319490311,3.71523662945086e-06
0.271059464678721,6.3562131356176e-06
0.27125232335524,-8.38274446260324e-06
0.27185774492911,9.98232556379026e-06
0.273055057789092,-1.02850261064534e-05
0.273454219861646,-1.21219941292299e-06
0.273647110232331,-6.66818484742336e-06
0.274252499247345,6.19086807261672e-06
0.275449834132629,-2.29236943143933e-06
0.275848990257513,7.22196383728513e-06
0.276041877521989,1.91844267677777e-06
0.276647159122013,-1.03695379888192e-05
0.277844563898937,5.49054623218565e-06
0.278243660145904,1.2959605438962e-06
0.278436553322237,-1.48899239597235e-06
0.27904187167871,-1.09694513458567e-06
0.280239216422995,5.01694906004197e-06
0.280638267511124,-9.02512860073272e-06
0.280831234690393,8.57477701797342e-06
0.281436502648687,-1.22118075054748e-06
0.282633766200086,-1.04065462846947e-05
0.283032882354872,-5.37434699155656e-06
0.283225812870253,3.57300815723018e-06
0.283831065238372,-7.27817613654922e-06
0.285028402811575,8.96397744760677e-06
0.285427472021157,3.67957696932355e-06
0.285620380306888,7.76151160871209e-06
0.286225638069692,1.36133113531649e-06
0.287422866788027,-4.9553137587888e-06
0.287821999045097,8.30540166268689e-06
0.288014879626844,6.08519219962103e-06
0.288620108672876,-4.81500298102867e-06
0.289817336251781,-5.42657392538181e-06
0.290216445091661,3.69093412159109e-06
0.290409292437833,-6.28326332545805e-06
0.291014582099555,1.75776972738288e-06
0.292211800812002,4.82359885175924e-06
0.292610833533766,-4.03170023232785e-06
0.292803752667492,5.79914640070673e-06
0.29340901589702,9.9395038940432e-06
0.294606194664188,8.52696071621641e-06
0.295005251773394,8.07241261222664e-06
0.295198111836229,3.36948562050497e-06
0.295803314916093,-5.23933574515684e-06
0.297000535685014,1.03736576650652e-05
0.297399527653109,-5.17421196023762e-06
0.297592443349451,5.68945813557907e-06
0.298197622700429,-6.11148816868415e-06
0.299394781817637,-6.73922524896269e-07
0.299793789786449,-1.00220278193916e-05
0.299986708428506,2.58206661691208e-06
0.300591925506145,3.71637954343081e-06
0.301789017307744,-2.50848999823869e-06
0.302188079571756,4.39303567973609e-06
0.302380894145079,-9.34650782999222e-06
0.302986120209979,-2.81884969392721e-06
0.304183238180132,3.82654976302981e-06
0.304582274495211,5.91918558413324e-06
0.304775090947462,-6.36040634090927e-06
0.30538028720275,-4.62111308287333e-06
0.306577352089013,-5.90438419479209e-06
0.306976409616543,3.75615557534619e-06
0.307169230908422,-6.28648299636624e-06
0.307774432164632,-2.00101422601739e-07
0.308971449220183,-8.03395027900432e-06
0.309370514983859,5.78908481745345e-06
0.309563379591756,8.08148728657565e-06
0.310168510385575,-1.29026127463652e-06
0.311365527626338,-3.07348129113242e-06
0.31176454636349,4.08305509812339e-07
0.311957380126746,-4.42751708074158e-06
0.312562584078811,8.43552606831786e-06
0.313759576070677,6.02757411543978e-06
0.314158525276856,-6.73883601302439e-06
0.314351368488097,-8.12810921863995e-06
0.314956568693288,6.78599775878051e-06
0.316153561985774,1.07210665986097e-05
0.316552516783191,1.4224529821952e-06
0.316745358744323,6.71988061027356e-07
0.317350469942901,-4.74049522955712e-06
0.3185474843919,1.07489080220581e-05
0.318946402704568,-6.12547405628136e-06
0.319139237699868,-7.73738661094851e-06
0.319744404683468,4.52583913638078e-06
0.320941355986612,9.4428949768429e-06
0.321340331418333,9.56075147221131e-06
0.321533169068295,9.61245484403709e-06
0.322138234153275,-1.83585513777663e-06
0.323335111853706,-1.02367222032624e-05
0.323734089463088,-7.54703051873732e-06
0.32392694535529,-1.74035563245318e-06
0.324532017255308,-8.36636089366905e-06
0.325728901620517,-9.01726444208256e-06
0.326127933812272,9.99963483924489e-06
0.326320742270086,4.32250431316457e-06
0.326925846452457,9.20367220370934e-06
0.328122636418503,-1.02250255778671e-05
